id,name,source,pack,category,tags,triangles,vertices,groups,animMode,hasUV,textured,sizeX,sizeY,sizeZ,bytes,file
kaykit/holiday-bits-1.0/present_sphere_A_blue,"present_sphere_A_blue",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.558,0.750,0.558,59410,kaykit/holiday-bits-1.0/present_sphere_A_blue.obj
kaykit/holiday-bits-1.0/present_sphere_A_green,"present_sphere_A_green",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.558,0.750,0.558,59412,kaykit/holiday-bits-1.0/present_sphere_A_green.obj
kaykit/holiday-bits-1.0/present_sphere_A_red,"present_sphere_A_red",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.558,0.750,0.558,59408,kaykit/holiday-bits-1.0/present_sphere_A_red.obj
kaykit/holiday-bits-1.0/present_sphere_A_white,"present_sphere_A_white",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.558,0.750,0.558,59412,kaykit/holiday-bits-1.0/present_sphere_A_white.obj
kaykit/holiday-bits-1.0/present_sphere_A_yellow,"present_sphere_A_yellow",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.558,0.750,0.558,59414,kaykit/holiday-bits-1.0/present_sphere_A_yellow.obj
kaykit/holiday-bits-1.0/present_sphere_B_blue,"present_sphere_B_blue",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.793,1.005,0.793,59434,kaykit/holiday-bits-1.0/present_sphere_B_blue.obj
kaykit/holiday-bits-1.0/present_sphere_B_green,"present_sphere_B_green",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.793,1.005,0.793,59436,kaykit/holiday-bits-1.0/present_sphere_B_green.obj
kaykit/holiday-bits-1.0/present_sphere_B_red,"present_sphere_B_red",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.793,1.005,0.793,59432,kaykit/holiday-bits-1.0/present_sphere_B_red.obj
kaykit/holiday-bits-1.0/present_sphere_B_white,"present_sphere_B_white",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.793,1.005,0.793,59436,kaykit/holiday-bits-1.0/present_sphere_B_white.obj
kaykit/holiday-bits-1.0/present_sphere_B_yellow,"present_sphere_B_yellow",kaykit,holiday-bits-1.0,props-environments,"holiday",834,2502,1,whole-model,True,True,0.793,1.005,0.793,59438,kaykit/holiday-bits-1.0/present_sphere_B_yellow.obj
kaykit/holiday-bits-1.0/roof_gingerbread_left,"roof_gingerbread_left",kaykit,holiday-bits-1.0,props-environments,"holiday",1132,3396,1,whole-model,True,True,5.148,5.148,4.358,81237,kaykit/holiday-bits-1.0/roof_gingerbread_left.obj
kaykit/holiday-bits-1.0/roof_gingerbread_left_overhang,"roof_gingerbread_left_overhang",kaykit,holiday-bits-1.0,props-environments,"holiday",924,2772,1,whole-model,True,True,5.148,5.148,4.842,65893,kaykit/holiday-bits-1.0/roof_gingerbread_left_overhang.obj
kaykit/holiday-bits-1.0/roof_gingerbread_right,"roof_gingerbread_right",kaykit,holiday-bits-1.0,props-environments,"holiday",1132,3396,1,whole-model,True,True,5.148,5.148,4.358,81654,kaykit/holiday-bits-1.0/roof_gingerbread_right.obj
kaykit/holiday-bits-1.0/roof_gingerbread_right_overhang,"roof_gingerbread_right_overhang",kaykit,holiday-bits-1.0,props-environments,"holiday",924,2772,1,whole-model,True,True,5.148,5.148,4.842,66233,kaykit/holiday-bits-1.0/roof_gingerbread_right_overhang.obj
kaykit/holiday-bits-1.0/snowball,"snowball",kaykit,holiday-bits-1.0,props-environments,"holiday",80,240,1,whole-model,True,True,0.285,0.300,0.300,5514,kaykit/holiday-bits-1.0/snowball.obj
kaykit/holiday-bits-1.0/snowball_cannon,"snowball_cannon",kaykit,holiday-bits-1.0,props-environments,"holiday",1354,4062,1,whole-model,True,True,0.602,0.714,0.951,100101,kaykit/holiday-bits-1.0/snowball_cannon.obj
kaykit/holiday-bits-1.0/snowball_pile,"snowball_pile",kaykit,holiday-bits-1.0,props-environments,"holiday",1600,4800,1,whole-model,True,True,1.185,0.900,1.050,97821,kaykit/holiday-bits-1.0/snowball_pile.obj
kaykit/holiday-bits-1.0/snowman_A,"snowman_A",kaykit,holiday-bits-1.0,props-environments,"holiday",1654,4962,1,whole-model,True,True,2.167,2.049,1.369,115716,kaykit/holiday-bits-1.0/snowman_A.obj
kaykit/holiday-bits-1.0/snowman_B,"snowman_B",kaykit,holiday-bits-1.0,props-environments,"holiday",2650,7950,1,whole-model,True,True,2.167,2.696,1.369,194815,kaykit/holiday-bits-1.0/snowman_B.obj
kaykit/holiday-bits-1.0/stool,"stool",kaykit,holiday-bits-1.0,props-environments,"furniture holiday",288,864,1,whole-model,True,True,1.000,0.703,1.000,20283,kaykit/holiday-bits-1.0/stool.obj
kaykit/holiday-bits-1.0/tracks_crossing,"tracks_crossing",kaykit,holiday-bits-1.0,props-environments,"holiday",382,1146,1,whole-model,True,True,2.000,0.050,2.000,22667,kaykit/holiday-bits-1.0/tracks_crossing.obj
kaykit/holiday-bits-1.0/tracks_curve,"tracks_curve",kaykit,holiday-bits-1.0,props-environments,"holiday",316,948,1,whole-model,True,True,2.242,0.050,2.242,18994,kaykit/holiday-bits-1.0/tracks_curve.obj
kaykit/holiday-bits-1.0/tracks_split_left,"tracks_split_left",kaykit,holiday-bits-1.0,props-environments,"holiday",502,1506,1,whole-model,True,True,2.624,0.050,2.242,32050,kaykit/holiday-bits-1.0/tracks_split_left.obj
kaykit/holiday-bits-1.0/tracks_split_left_arrow,"tracks_split_left_arrow",kaykit,holiday-bits-1.0,props-environments,"holiday",76,228,1,whole-model,True,True,0.228,0.537,0.100,4992,kaykit/holiday-bits-1.0/tracks_split_left_arrow.obj
kaykit/holiday-bits-1.0/tracks_split_left_part,"tracks_split_left_part",kaykit,holiday-bits-1.0,props-environments,"holiday",56,168,1,whole-model,True,True,0.138,0.020,0.571,3919,kaykit/holiday-bits-1.0/tracks_split_left_part.obj
kaykit/holiday-bits-1.0/tracks_split_right,"tracks_split_right",kaykit,holiday-bits-1.0,props-environments,"holiday",502,1506,1,whole-model,True,True,2.624,0.050,2.242,31771,kaykit/holiday-bits-1.0/tracks_split_right.obj
kaykit/holiday-bits-1.0/tracks_split_right_arrow,"tracks_split_right_arrow",kaykit,holiday-bits-1.0,props-environments,"holiday",76,228,1,whole-model,True,True,0.228,0.537,0.100,4957,kaykit/holiday-bits-1.0/tracks_split_right_arrow.obj
kaykit/holiday-bits-1.0/tracks_split_right_part,"tracks_split_right_part",kaykit,holiday-bits-1.0,props-environments,"holiday",56,168,1,whole-model,True,True,0.138,0.020,0.571,3885,kaykit/holiday-bits-1.0/tracks_split_right_part.obj
kaykit/holiday-bits-1.0/tracks_straight,"tracks_straight",kaykit,holiday-bits-1.0,props-environments,"holiday",84,252,1,whole-model,True,True,0.498,0.050,1.000,4658,kaykit/holiday-bits-1.0/tracks_straight.obj
kaykit/holiday-bits-1.0/tracks_straight_station,"tracks_straight_station",kaykit,holiday-bits-1.0,props-environments,"holiday",180,540,1,whole-model,True,True,0.498,0.050,3.000,9464,kaykit/holiday-bits-1.0/tracks_straight_station.obj
kaykit/holiday-bits-1.0/train_locomotive,"train_locomotive",kaykit,holiday-bits-1.0,props-environments,"holiday",1912,5736,2,whole-model,True,True,0.432,0.649,0.858,135461,kaykit/holiday-bits-1.0/train_locomotive.obj
kaykit/holiday-bits-1.0/train_tender_coal,"train_tender_coal",kaykit,holiday-bits-1.0,props-environments,"holiday",934,2802,1,whole-model,True,True,0.446,0.532,0.642,69377,kaykit/holiday-bits-1.0/train_tender_coal.obj
kaykit/holiday-bits-1.0/train_tender_empty,"train_tender_empty",kaykit,holiday-bits-1.0,props-environments,"holiday",824,2472,1,whole-model,True,True,0.446,0.477,0.642,59455,kaykit/holiday-bits-1.0/train_tender_empty.obj
kaykit/holiday-bits-1.0/train_tender_presents_A,"train_tender_presents_A",kaykit,holiday-bits-1.0,props-environments,"holiday",1412,4236,1,whole-model,True,True,0.446,0.715,0.642,106162,kaykit/holiday-bits-1.0/train_tender_presents_A.obj
kaykit/holiday-bits-1.0/train_tender_presents_B,"train_tender_presents_B",kaykit,holiday-bits-1.0,props-environments,"holiday",1412,4236,1,whole-model,True,True,0.446,0.715,0.642,106194,kaykit/holiday-bits-1.0/train_tender_presents_B.obj
kaykit/holiday-bits-1.0/train_wagon,"train_wagon",kaykit,holiday-bits-1.0,props-environments,"holiday",1596,4788,1,whole-model,True,True,0.432,0.550,0.985,110969,kaykit/holiday-bits-1.0/train_wagon.obj
kaykit/holiday-bits-1.0/wall_decoration_candy_A,"wall_decoration_candy_A",kaykit,holiday-bits-1.0,props-environments,"holiday",544,1632,1,whole-model,True,True,3.024,2.892,0.357,36093,kaykit/holiday-bits-1.0/wall_decoration_candy_A.obj
kaykit/holiday-bits-1.0/wall_decoration_candy_B,"wall_decoration_candy_B",kaykit,holiday-bits-1.0,props-environments,"holiday",424,1272,1,whole-model,True,True,1.942,2.508,0.357,29315,kaykit/holiday-bits-1.0/wall_decoration_candy_B.obj
kaykit/holiday-bits-1.0/wall_decoration_candy_C,"wall_decoration_candy_C",kaykit,holiday-bits-1.0,props-environments,"holiday",384,1152,1,whole-model,True,True,2.492,2.024,0.272,24258,kaykit/holiday-bits-1.0/wall_decoration_candy_C.obj
kaykit/holiday-bits-1.0/wall_gingerbread_A,"wall_gingerbread_A",kaykit,holiday-bits-1.0,props-environments,"holiday",1260,3780,1,whole-model,True,True,4.000,4.000,1.084,86498,kaykit/holiday-bits-1.0/wall_gingerbread_A.obj
kaykit/holiday-bits-1.0/wall_gingerbread_B,"wall_gingerbread_B",kaykit,holiday-bits-1.0,props-environments,"holiday",1308,3924,1,whole-model,True,True,4.280,4.000,1.280,91662,kaykit/holiday-bits-1.0/wall_gingerbread_B.obj
kaykit/holiday-bits-1.0/wall_gingerbread_doorway_A,"wall_gingerbread_doorway_A",kaykit,holiday-bits-1.0,props-environments,"holiday",1124,3372,1,whole-model,True,True,4.000,4.000,1.084,77186,kaykit/holiday-bits-1.0/wall_gingerbread_doorway_A.obj
kaykit/holiday-bits-1.0/wall_gingerbread_doorway_B,"wall_gingerbread_doorway_B",kaykit,holiday-bits-1.0,props-environments,"holiday",1140,3420,1,whole-model,True,True,4.280,4.000,1.280,79900,kaykit/holiday-bits-1.0/wall_gingerbread_doorway_B.obj
kaykit/holiday-bits-1.0/wall_gingerbread_slope,"wall_gingerbread_slope",kaykit,holiday-bits-1.0,props-environments,"holiday",836,2508,1,whole-model,True,True,4.104,4.104,1.280,60997,kaykit/holiday-bits-1.0/wall_gingerbread_slope.obj
kaykit/holiday-bits-1.0/wall_gingerbread_window_A,"wall_gingerbread_window_A",kaykit,holiday-bits-1.0,props-environments,"holiday",1976,5928,1,whole-model,True,True,4.000,4.000,1.108,137219,kaykit/holiday-bits-1.0/wall_gingerbread_window_A.obj
kaykit/holiday-bits-1.0/wall_gingerbread_window_B,"wall_gingerbread_window_B",kaykit,holiday-bits-1.0,props-environments,"holiday",2292,6876,1,whole-model,True,True,4.280,4.000,1.280,156926,kaykit/holiday-bits-1.0/wall_gingerbread_window_B.obj
kaykit/holiday-bits-1.0/wreath,"wreath",kaykit,holiday-bits-1.0,props-environments,"holiday",2454,7362,1,whole-model,True,True,1.314,1.344,0.500,196024,kaykit/holiday-bits-1.0/wreath.obj
kaykit/prototype-bits-1.1/Ammo_Box,"Ammo_Box",kaykit,prototype-bits-1.1,props-environments,"",670,2010,1,whole-model,True,True,0.396,0.492,0.361,52388,kaykit/prototype-bits-1.1/Ammo_Box.obj
kaykit/prototype-bits-1.1/Ammo_Magazine,"Ammo_Magazine",kaykit,prototype-bits-1.1,props-environments,"",164,492,1,whole-model,True,True,0.326,0.367,0.286,12139,kaykit/prototype-bits-1.1/Ammo_Magazine.obj
kaykit/prototype-bits-1.1/Barrel_A,"Barrel_A",kaykit,prototype-bits-1.1,props-environments,"",384,1152,1,whole-model,True,True,1.000,1.000,1.000,25613,kaykit/prototype-bits-1.1/Barrel_A.obj
kaykit/prototype-bits-1.1/Barrel_B,"Barrel_B",kaykit,prototype-bits-1.1,props-environments,"",384,1152,1,whole-model,True,True,1.000,1.000,1.000,25613,kaykit/prototype-bits-1.1/Barrel_B.obj
kaykit/prototype-bits-1.1/Barrel_C,"Barrel_C",kaykit,prototype-bits-1.1,props-environments,"",384,1152,1,whole-model,True,True,1.000,1.000,1.000,25613,kaykit/prototype-bits-1.1/Barrel_C.obj
kaykit/prototype-bits-1.1/Bat,"Bat",kaykit,prototype-bits-1.1,props-environments,"creature",240,720,1,whole-model,True,True,0.364,1.700,0.364,17176,kaykit/prototype-bits-1.1/Bat.obj
kaykit/prototype-bits-1.1/Box_A,"Box_A",kaykit,prototype-bits-1.1,props-environments,"",56,168,1,whole-model,True,True,0.456,0.509,0.463,4703,kaykit/prototype-bits-1.1/Box_A.obj
kaykit/prototype-bits-1.1/Box_B,"Box_B",kaykit,prototype-bits-1.1,props-environments,"",80,240,1,whole-model,True,True,0.600,0.402,0.406,6439,kaykit/prototype-bits-1.1/Box_B.obj
kaykit/prototype-bits-1.1/Box_C,"Box_C",kaykit,prototype-bits-1.1,props-environments,"",98,294,1,whole-model,True,True,0.800,0.402,0.606,8008,kaykit/prototype-bits-1.1/Box_C.obj
kaykit/prototype-bits-1.1/Bullet,"Bullet",kaykit,prototype-bits-1.1,props-environments,"weapon",96,288,1,whole-model,True,True,0.075,0.075,0.225,6759,kaykit/prototype-bits-1.1/Bullet.obj
kaykit/prototype-bits-1.1/Can_A,"Can_A",kaykit,prototype-bits-1.1,props-environments,"",208,624,1,whole-model,True,True,0.300,0.482,0.300,15700,kaykit/prototype-bits-1.1/Can_A.obj
kaykit/prototype-bits-1.1/Can_B,"Can_B",kaykit,prototype-bits-1.1,props-environments,"",208,624,1,whole-model,True,True,0.300,0.482,0.300,15700,kaykit/prototype-bits-1.1/Can_B.obj
kaykit/prototype-bits-1.1/Coin_A,"Coin_A",kaykit,prototype-bits-1.1,props-environments,"",236,708,1,whole-model,True,True,1.000,1.000,0.349,17257,kaykit/prototype-bits-1.1/Coin_A.obj
kaykit/prototype-bits-1.1/Coin_B,"Coin_B",kaykit,prototype-bits-1.1,props-environments,"",236,708,1,whole-model,True,True,1.000,1.000,0.349,17261,kaykit/prototype-bits-1.1/Coin_B.obj
kaykit/prototype-bits-1.1/Coin_C,"Coin_C",kaykit,prototype-bits-1.1,props-environments,"",236,708,1,whole-model,True,True,1.000,1.000,0.349,17261,kaykit/prototype-bits-1.1/Coin_C.obj
kaykit/prototype-bits-1.1/Cube_Prototype_Large_A,"Cube_Prototype_Large_A",kaykit,prototype-bits-1.1,props-environments,"",44,132,1,whole-model,True,True,4.000,4.000,4.000,3710,kaykit/prototype-bits-1.1/Cube_Prototype_Large_A.obj
kaykit/prototype-bits-1.1/Cube_Prototype_Large_B,"Cube_Prototype_Large_B",kaykit,prototype-bits-1.1,props-environments,"",44,132,1,whole-model,True,True,4.000,4.000,4.000,3710,kaykit/prototype-bits-1.1/Cube_Prototype_Large_B.obj
kaykit/prototype-bits-1.1/Cube_Prototype_Small,"Cube_Prototype_Small",kaykit,prototype-bits-1.1,props-environments,"",44,132,1,whole-model,True,True,2.000,2.000,2.000,3727,kaykit/prototype-bits-1.1/Cube_Prototype_Small.obj
kaykit/prototype-bits-1.1/Door_A,"Door_A",kaykit,prototype-bits-1.1,props-environments,"",296,888,1,whole-model,True,True,1.600,2.800,0.546,22934,kaykit/prototype-bits-1.1/Door_A.obj
kaykit/prototype-bits-1.1/Door_A_Decorated,"Door_A_Decorated",kaykit,prototype-bits-1.1,props-environments,"",392,1176,1,whole-model,True,True,1.600,2.800,0.627,30685,kaykit/prototype-bits-1.1/Door_A_Decorated.obj
kaykit/prototype-bits-1.1/Door_B,"Door_B",kaykit,prototype-bits-1.1,props-environments,"",167,501,1,whole-model,True,True,1.600,2.800,0.536,12686,kaykit/prototype-bits-1.1/Door_B.obj
kaykit/prototype-bits-1.1/Dummy_Base,"Dummy_Base",kaykit,prototype-bits-1.1,props-environments,"",200,600,1,whole-model,True,True,0.500,0.502,0.500,13799,kaykit/prototype-bits-1.1/Dummy_Base.obj
kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body,"Dummy_Base_Dummy_Body",kaykit,prototype-bits-1.1,props-environments,"",608,1824,1,whole-model,True,True,0.717,0.872,0.632,47679,kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body.obj
kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_ArmLeft,"Dummy_Base_Dummy_Body_Dummy_ArmLeft",kaykit,prototype-bits-1.1,props-environments,"",468,1404,1,whole-model,True,True,0.882,0.224,0.232,34818,kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_ArmLeft.obj
kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_ArmRight,"Dummy_Base_Dummy_Body_Dummy_ArmRight",kaykit,prototype-bits-1.1,props-environments,"",468,1404,1,whole-model,True,True,0.882,0.224,0.232,35167,kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_ArmRight.obj
kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_Head,"Dummy_Base_Dummy_Body_Dummy_Head",kaykit,prototype-bits-1.1,props-environments,"",590,1770,1,whole-model,True,True,0.966,0.981,0.993,45072,kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_Head.obj
kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_Target,"Dummy_Base_Dummy_Body_Dummy_Target",kaykit,prototype-bits-1.1,props-environments,"",120,360,1,whole-model,True,True,0.575,0.575,0.115,7864,kaykit/prototype-bits-1.1/Dummy_Base_Dummy_Body_Dummy_Target.obj
kaykit/prototype-bits-1.1/Floor,"Floor",kaykit,prototype-bits-1.1,props-environments,"floor",52,156,1,whole-model,True,True,4.000,0.500,4.000,3672,kaykit/prototype-bits-1.1/Floor.obj
kaykit/prototype-bits-1.1/Floor_Dirt,"Floor_Dirt",kaykit,prototype-bits-1.1,props-environments,"",120,360,1,whole-model,True,True,4.000,0.530,4.000,8691,kaykit/prototype-bits-1.1/Floor_Dirt.obj
kaykit/prototype-bits-1.1/Floor_Prototype,"Floor_Prototype",kaykit,prototype-bits-1.1,props-environments,"",20,60,1,whole-model,True,True,4.000,0.500,4.000,1825,kaykit/prototype-bits-1.1/Floor_Prototype.obj
kaykit/prototype-bits-1.1/Gun_Pistol,"Gun_Pistol",kaykit,prototype-bits-1.1,props-environments,"",478,1434,1,whole-model,True,True,0.329,0.543,0.874,39430,kaykit/prototype-bits-1.1/Gun_Pistol.obj
kaykit/prototype-bits-1.1/Gun_Pistol_Magazine,"Gun_Pistol_Magazine",kaykit,prototype-bits-1.1,props-environments,"",164,492,1,whole-model,True,True,0.326,0.367,0.286,12128,kaykit/prototype-bits-1.1/Gun_Pistol_Magazine.obj
kaykit/prototype-bits-1.1/Gun_Rifle,"Gun_Rifle",kaykit,prototype-bits-1.1,props-environments,"",746,2238,1,whole-model,True,True,0.329,0.536,1.652,60713,kaykit/prototype-bits-1.1/Gun_Rifle.obj
kaykit/prototype-bits-1.1/Gun_Rifle_Magazine,"Gun_Rifle_Magazine",kaykit,prototype-bits-1.1,props-environments,"",164,492,1,whole-model,True,True,0.326,0.367,0.286,12132,kaykit/prototype-bits-1.1/Gun_Rifle_Magazine.obj
kaykit/prototype-bits-1.1/Gun_Sniper,"Gun_Sniper",kaykit,prototype-bits-1.1,props-environments,"",702,2106,1,whole-model,True,True,0.329,0.536,1.652,57318,kaykit/prototype-bits-1.1/Gun_Sniper.obj
kaykit/prototype-bits-1.1/Gun_Sniper_Magazine,"Gun_Sniper_Magazine",kaykit,prototype-bits-1.1,props-environments,"",164,492,1,whole-model,True,True,0.326,0.367,0.286,12134,kaykit/prototype-bits-1.1/Gun_Sniper_Magazine.obj
kaykit/prototype-bits-1.1/Gun_Sniper_Scope,"Gun_Sniper_Scope",kaykit,prototype-bits-1.1,props-environments,"",276,828,1,whole-model,True,True,0.263,0.324,0.485,19015,kaykit/prototype-bits-1.1/Gun_Sniper_Scope.obj
kaykit/prototype-bits-1.1/Locker,"Locker",kaykit,prototype-bits-1.1,props-environments,"",82,246,1,whole-model,True,True,1.000,3.000,1.000,6962,kaykit/prototype-bits-1.1/Locker.obj
kaykit/prototype-bits-1.1/Locker_Decorated,"Locker_Decorated",kaykit,prototype-bits-1.1,props-environments,"",2194,6582,1,whole-model,True,True,1.000,3.000,1.000,180275,kaykit/prototype-bits-1.1/Locker_Decorated.obj
kaykit/prototype-bits-1.1/Locker_Decorated_Locker_Door_Decorated,"Locker_Decorated_Locker_Door_Decorated",kaykit,prototype-bits-1.1,props-environments,"",238,714,1,whole-model,True,True,0.800,2.600,0.309,18992,kaykit/prototype-bits-1.1/Locker_Decorated_Locker_Door_Decorated.obj
kaykit/prototype-bits-1.1/Locker_Door,"Locker_Door",kaykit,prototype-bits-1.1,props-environments,"",142,426,1,whole-model,True,True,0.800,2.600,0.130,11297,kaykit/prototype-bits-1.1/Locker_Door.obj
kaykit/prototype-bits-1.1/Pallet_Large,"Pallet_Large",kaykit,prototype-bits-1.1,props-environments,"",132,396,1,whole-model,True,True,4.000,0.500,4.000,10874,kaykit/prototype-bits-1.1/Pallet_Large.obj
kaykit/prototype-bits-1.1/Pallet_Small,"Pallet_Small",kaykit,prototype-bits-1.1,props-environments,"",132,396,1,whole-model,True,True,2.000,0.500,2.000,10874,kaykit/prototype-bits-1.1/Pallet_Small.obj
kaykit/prototype-bits-1.1/Pallet_Small_Decorated_A,"Pallet_Small_Decorated_A",kaykit,prototype-bits-1.1,props-environments,"",1668,5004,1,whole-model,True,True,2.000,1.500,2.000,106793,kaykit/prototype-bits-1.1/Pallet_Small_Decorated_A.obj
